inning,top,ab_id,g_id,p_score,batter_id,pitcher_id,stand,p_throws,event,o
8.0,0.0,2019007315.0,201900097.0,11.0,446359,664871,R,R,Groundout,2
8.0,0.0,2019007316.0,201900097.0,11.0,594777,664871,L,R,Strikeout,3
9.0,1.0,2019007317.0,201900097.0,3.0,523253,592102,R,R,Strikeout,1
9.0,1.0,2019007318.0,201900097.0,3.0,643396,592102,R,R,Groundout,2
9.0,1.0,2019007319.0,201900097.0,3.0,592261,592102,R,R,Pop Out,3
9.0,0.0,2019007320.0,201900097.0,11.0,488721,664871,R,R,Strikeout,0
9.0,0.0,2019007321.0,201900097.0,11.0,571506,664871,L,R,Field Error,0
9.0,0.0,2019007322.0,201900097.0,11.0,664058,664871,R,R,Groundout,1
9.0,0.0,2019007323.0,201900097.0,11.0,405395,664871,R,R,Groundout,2
9.0,0.0,2019007324.0,201900097.0,11.0,600303,664871,L,R,Groundout,3
1.0,1.0,2019007325.0,201900098.0,0.0,592273,545333,R,R,Strikeout,1
1.0,1.0,2019007326.0,201900098.0,0.0,593647,545333,L,R,Groundout,2
1.0,1.0,2019007327.0,201900098.0,0.0,545341,545333,R,R,Groundout,3
1.0,0.0,2019007328.0,201900098.0,0.0,547982,592717,L,R,Flyout,1
1.0,0.0,2019007329.0,201900098.0,0.0,608070,592717,L,R,Lineout,2
1.0,0.0,2019007330.0,201900098.0,0.0,641343,592717,L,R,Strikeout,3
2.0,1.0,2019007331.0,201900098.0,0.0,642133,545333,L,R,Groundout,1
2.0,1.0,2019007332.0,201900098.0,0.0,643376,545333,R,R,Strikeout,2
2.0,1.0,2019007333.0,201900098.0,0.0,641856,545333,L,R,Walk,2
2.0,1.0,2019007334.0,201900098.0,0.0,666971,545333,R,R,Groundout,3
2.0,0.0,2019007335.0,201900098.0,0.0,467793,592717,L,R,Strikeout,1
2.0,0.0,2019007336.0,201900098.0,0.0,543543,592717,L,R,Flyout,2
2.0,0.0,2019007337.0,201900098.0,0.0,656185,592717,L,R,Groundout,3
3.0,1.0,2019007338.0,201900098.0,0.0,520471,545333,L,R,Walk,0
3.0,1.0,2019007339.0,201900098.0,0.0,593700,545333,L,R,Hit By Pitch,0
3.0,1.0,2019007340.0,201900098.0,0.0,592273,545333,R,R,Walk,0
3.0,1.0,2019007341.0,201900098.0,0.0,593647,545333,L,R,Strikeout,1
3.0,1.0,2019007342.0,201900098.0,0.0,545341,545333,R,R,Strikeout,2
3.0,1.0,2019007343.0,201900098.0,0.0,642133,545333,L,R,Lineout,3
3.0,0.0,2019007344.0,201900098.0,0.0,547379,592717,R,R,Groundout,1
3.0,0.0,2019007345.0,201900098.0,0.0,571980,592717,L,R,Single,1
3.0,0.0,2019007346.0,201900098.0,0.0,608715,592717,R,R,Strikeout,2
3.0,0.0,2019007347.0,201900098.0,0.0,547982,592717,L,R,Single,2
3.0,0.0,2019007348.0,201900098.0,0.0,608070,592717,L,R,Forceout,3
4.0,1.0,2019007349.0,201900098.0,0.0,643376,545333,R,R,Groundout,1
4.0,1.0,2019007350.0,201900098.0,0.0,641856,545333,L,R,Groundout,2
4.0,1.0,2019007351.0,201900098.0,0.0,666971,545333,R,R,Flyout,3
4.0,0.0,2019007352.0,201900098.0,0.0,641343,592717,L,R,Single,0
4.0,0.0,2019007353.0,201900098.0,0.0,467793,592717,L,R,Single,0
4.0,0.0,2019007354.0,201900098.0,0.0,543543,592717,L,R,Walk,0
4.0,0.0,2019007355.0,201900098.0,0.0,656185,592717,L,R,Forceout,1
4.0,0.0,2019007356.0,201900098.0,0.0,547379,592717,R,R,Sac Fly,2
4.0,0.0,2019007357.0,201900098.0,0.0,571980,592717,L,R,Flyout,3
5.0,1.0,2019007358.0,201900098.0,2.0,520471,545333,L,R,Walk,0
5.0,1.0,2019007359.0,201900098.0,2.0,593700,545333,L,R,Strikeout,1
5.0,1.0,2019007360.0,201900098.0,2.0,592273,545333,R,R,Flyout,2
5.0,1.0,2019007361.0,201900098.0,2.0,593647,545333,L,R,Groundout,3
5.0,0.0,2019007362.0,201900098.0,0.0,608715,592717,R,R,Strikeout,1
5.0,0.0,2019007363.0,201900098.0,0.0,547982,592717,L,R,Single,1
5.0,0.0,2019007364.0,201900098.0,0.0,608070,592717,L,R,Flyout,2
5.0,0.0,2019007365.0,201900098.0,0.0,641343,592717,L,R,Walk,2
5.0,0.0,2019007366.0,201900098.0,0.0,467793,592717,L,R,Groundout,3
6.0,1.0,2019007367.0,201900098.0,2.0,545341,545333,R,R,Groundout,1
6.0,1.0,2019007368.0,201900098.0,2.0,642133,545333,L,R,Lineout,2
6.0,1.0,2019007369.0,201900098.0,2.0,643376,545333,R,R,Walk,2
6.0,1.0,2019007370.0,201900098.0,2.0,641856,545333,L,R,Pop Out,3
6.0,0.0,2019007371.0,201900098.0,0.0,543543,592717,L,R,Flyout,1
6.0,0.0,2019007372.0,201900098.0,0.0,656185,592717,L,R,Strikeout,2
6.0,0.0,2019007373.0,201900098.0,0.0,547379,592717,R,R,Pop Out,3
7.0,1.0,2019007374.0,201900098.0,2.0,666971,545333,R,R,Strikeout,1
7.0,1.0,2019007375.0,201900098.0,2.0,520471,545333,L,R,Walk,1
7.0,1.0,2019007376.0,201900098.0,2.0,593700,545333,L,R,Strikeout,2
7.0,1.0,2019007377.0,201900098.0,2.0,592273,545333,R,R,Strikeout,3
7.0,0.0,2019007378.0,201900098.0,0.0,571980,641835,L,L,Double,0
7.0,0.0,2019007379.0,201900098.0,0.0,608715,641835,R,L,Sac Bunt,0
7.0,0.0,2019007380.0,201900098.0,0.0,547982,641835,L,L,Walk,0
7.0,0.0,2019007381.0,201900098.0,0.0,608070,641835,R,L,Sac Fly,1
7.0,0.0,2019007382.0,201900098.0,0.0,641343,641835,L,L,Strikeout,2
7.0,0.0,2019007383.0,201900098.0,0.0,467793,641835,R,L,Intent Walk,2
7.0,0.0,2019007384.0,201900098.0,0.0,543543,641835,L,L,Walk,2
7.0,0.0,2019007385.0,201900098.0,0.0,656185,543208,L,R,Pop Out,3
8.0,1.0,2019007386.0,201900098.0,4.0,593647,457754,L,R,Strikeout,1
8.0,1.0,2019007387.0,201900098.0,4.0,545341,457754,R,R,Walk,1
8.0,1.0,2019007388.0,201900098.0,4.0,642133,457754,L,R,Hit By Pitch,1
8.0,1.0,2019007389.0,201900098.0,4.0,643376,457754,R,R,Strikeout,2
8.0,1.0,2019007390.0,201900098.0,4.0,641856,457754,L,R,Walk,2
8.0,1.0,2019007391.0,201900098.0,4.0,666971,543272,R,L,Pop Out,3
8.0,0.0,2019007392.0,201900098.0,0.0,547379,543208,R,R,Single,0
8.0,0.0,2019007393.0,201900098.0,0.0,571980,543208,L,R,Strikeout,1
8.0,0.0,2019007394.0,201900098.0,0.0,608715,543208,R,R,Flyout,2
8.0,0.0,2019007395.0,201900098.0,0.0,547982,543208,L,R,Runner Out,3
9.0,1.0,2019007396.0,201900098.0,4.0,520471,543272,R,L,Single,0
9.0,1.0,2019007397.0,201900098.0,4.0,593700,543272,R,L,Single,0
9.0,1.0,2019007398.0,201900098.0,4.0,592273,543272,R,L,Strikeout,1
9.0,1.0,2019007399.0,201900098.0,4.0,606192,543272,R,L,Double,1
9.0,1.0,2019007400.0,201900098.0,4.0,545341,543272,R,L,Strikeout,2
9.0,1.0,2019007401.0,201900098.0,4.0,642133,543272,L,L,Strikeout,3
1.0,1.0,2019007402.0,201900099.0,0.0,594809,592789,L,R,Strikeout,1
1.0,1.0,2019007403.0,201900099.0,0.0,572821,592789,R,R,Groundout,2
1.0,1.0,2019007404.0,201900099.0,0.0,543685,592789,R,R,Strikeout,3
1.0,0.0,2019007405.0,201900099.0,0.0,607043,544931,L,R,Strikeout,1
1.0,0.0,2019007406.0,201900099.0,0.0,624413,544931,R,R,Field Error,1
1.0,0.0,2019007407.0,201900099.0,0.0,429664,544931,L,R,Grounded Into DP,3
2.0,1.0,2019007408.0,201900099.0,0.0,665742,592789,L,R,Walk,0
2.0,1.0,2019007409.0,201900099.0,0.0,475582,592789,R,R,Walk,0
2.0,1.0,2019007410.0,201900099.0,0.0,543228,592789,R,R,Strikeout,1
2.0,1.0,2019007411.0,201900099.0,0.0,594694,592789,L,R,Sac Bunt,2
2.0,1.0,2019007412.0,201900099.0,0.0,544931,592789,R,R,Strikeout,3
2.0,0.0,2019007413.0,201900099.0,1.0,624424,544931,L,R,Strikeout,1
2.0,0.0,2019007414.0,201900099.0,1.0,467092,544931,R,R,Groundout,2
2.0,0.0,2019007415.0,201900099.0,1.0,643446,544931,L,R,Strikeout,3
3.0,1.0,2019007416.0,201900099.0,0.0,645302,592789,R,R,Pop Out,1
3.0,1.0,2019007417.0,201900099.0,0.0,594809,592789,L,R,Strikeout,2
3.0,1.0,2019007418.0,201900099.0,0.0,572821,592789,R,R,Groundout,3
3.0,0.0,2019007419.0,201900099.0,1.0,642708,544931,R,R,Strikeout,1
3.0,0.0,2019007420.0,201900099.0,1.0,501571,544931,R,R,Groundout,2
3.0,0.0,2019007421.0,201900099.0,1.0,592789,544931,L,R,Flyout,3
4.0,1.0,2019007422.0,201900099.0,0.0,543685,592789,R,R,Pop Out,1
4.0,1.0,2019007423.0,201900099.0,0.0,665742,592789,L,R,Flyout,2
4.0,1.0,2019007424.0,201900099.0,0.0,475582,592789,R,R,Lineout,3
4.0,0.0,2019007425.0,201900099.0,1.0,607043,544931,L,R,Flyout,1
4.0,0.0,2019007426.0,201900099.0,1.0,624413,544931,R,R,Groundout,2
4.0,0.0,2019007427.0,201900099.0,1.0,429664,544931,L,R,Walk,2
4.0,0.0,2019007428.0,201900099.0,1.0,624424,544931,L,R,Strikeout,3
5.0,1.0,2019007429.0,201900099.0,0.0,543228,592789,R,R,Strikeout,1
5.0,1.0,2019007430.0,201900099.0,0.0,594694,592789,L,R,Groundout,2
5.0,1.0,2019007431.0,201900099.0,0.0,544931,592789,R,R,Groundout,3
5.0,0.0,2019007432.0,201900099.0,1.0,467092,544931,R,R,Single,0
5.0,0.0,2019007433.0,201900099.0,1.0,643446,544931,L,R,Forceout,1
5.0,0.0,2019007434.0,201900099.0,1.0,642708,544931,R,R,Field Error,1
5.0,0.0,2019007435.0,201900099.0,1.0,501571,544931,R,R,Strikeout,2
5.0,0.0,2019007436.0,201900099.0,1.0,592789,544931,L,R,Strikeout,3
6.0,1.0,2019007437.0,201900099.0,0.0,645302,592789,R,R,Home Run,0
6.0,1.0,2019007438.0,201900099.0,0.0,594809,592789,L,R,Flyout,1
6.0,1.0,2019007439.0,201900099.0,0.0,572821,592789,R,R,Groundout,2
6.0,1.0,2019007440.0,201900099.0,0.0,543685,592789,R,R,Pop Out,3
6.0,0.0,2019007441.0,201900099.0,2.0,607043,544931,L,R,Lineout,1
6.0,0.0,2019007442.0,201900099.0,2.0,624413,544931,R,R,Strikeout,2
6.0,0.0,2019007443.0,201900099.0,2.0,429664,544931,L,R,Flyout,3
7.0,1.0,2019007444.0,201900099.0,0.0,665742,458677,L,L,Bunt Groundout,1
7.0,1.0,2019007445.0,201900099.0,0.0,475582,458677,R,L,Strikeout,2
7.0,1.0,2019007446.0,201900099.0,0.0,543228,458677,R,L,Hit By Pitch,2
7.0,1.0,2019007447.0,201900099.0,0.0,594694,458677,R,L,Strikeout,3
7.0,0.0,2019007448.0,201900099.0,2.0,624424,544931,L,R,Groundout,1
7.0,0.0,2019007449.0,201900099.0,2.0,467092,544931,R,R,Strikeout,2
7.0,0.0,2019007450.0,201900099.0,2.0,643446,544931,L,R,Single,2
7.0,0.0,2019007451.0,201900099.0,2.0,642708,544931,R,R,Single,2
7.0,0.0,2019007452.0,201900099.0,2.0,605204,594840,R,L,Strikeout,3
8.0,1.0,2019007453.0,201900099.0,0.0,664057,544727,L,R,Strikeout,1
8.0,1.0,2019007454.0,201900099.0,0.0,645302,544727,R,R,Strikeout,2
8.0,1.0,2019007455.0,201900099.0,0.0,594809,544727,L,R,Walk,2
8.0,1.0,2019007456.0,201900099.0,0.0,572821,544727,R,R,Strikeout,3
8.0,0.0,2019007457.0,201900099.0,2.0,641645,502522,L,R,Strikeout,1
8.0,0.0,2019007458.0,201900099.0,2.0,607043,502522,L,R,Walk,1
8.0,0.0,2019007459.0,201900099.0,2.0,624413,502522,R,R,Strikeout,2
8.0,0.0,2019007460.0,201900099.0,2.0,429664,448609,L,L,Strikeout,3
9.0,1.0,2019007461.0,201900099.0,0.0,543685,607625,R,R,Double,0
9.0,1.0,2019007462.0,201900099.0,0.0,665742,607625,L,R,Single,0
9.0,1.0,2019007463.0,201900099.0,0.0,475582,607625,R,R,Sac Fly,1
9.0,1.0,2019007464.0,201900099.0,0.0,543228,623402,R,R,Single,1
9.0,1.0,2019007465.0,201900099.0,0.0,594694,623402,L,R,Single,1
9.0,1.0,2019007466.0,201900099.0,0.0,571431,623402,L,R,Forceout,2
9.0,1.0,2019007467.0,201900099.0,0.0,645302,623402,R,R,Walk,2
9.0,1.0,2019007468.0,201900099.0,0.0,594809,623402,L,R,Pop Out,3
9.0,0.0,2019007469.0,201900099.0,4.0,624424,448281,L,L,Strikeout,1
9.0,0.0,2019007470.0,201900099.0,4.0,467092,448281,R,L,Single,1
9.0,0.0,2019007471.0,201900099.0,4.0,643446,448281,L,L,Flyout,2
9.0,0.0,2019007472.0,201900099.0,4.0,642708,448281,R,L,Flyout,3
1.0,1.0,2019007473.0,201900100.0,0.0,643217,643327,L,R,Strikeout,1
1.0,1.0,2019007474.0,201900100.0,0.0,605141,643327,R,R,Flyout,2
1.0,1.0,2019007475.0,201900100.0,0.0,519048,643327,L,R,Flyout,3
1.0,0.0,2019007476.0,201900100.0,0.0,502481,519144,L,R,Groundout,1
1.0,0.0,2019007477.0,201900100.0,0.0,500871,519144,L,R,Strikeout,2
1.0,0.0,2019007478.0,201900100.0,0.0,444482,519144,L,R,Single,2
1.0,0.0,2019007479.0,201900100.0,0.0,430945,519144,R,R,Catcher Interference,2
1.0,0.0,2019007480.0,201900100.0,0.0,572233,519144,R,R,Forceout,3
2.0,1.0,2019007481.0,201900100.0,0.0,502110,643327,R,R,Groundout,1
2.0,1.0,2019007482.0,201900100.0,0.0,593428,643327,R,R,Flyout,2
2.0,1.0,2019007483.0,201900100.0,0.0,646240,643327,L,R,Groundout,3
2.0,0.0,2019007484.0,201900100.0,0.0,606466,519144,L,R,Strikeout,1
2.0,0.0,2019007485.0,201900100.0,0.0,605113,519144,R,R,Groundout,2
2.0,0.0,2019007486.0,201900100.0,0.0,488671,519144,L,R,Strikeout,3
3.0,1.0,2019007487.0,201900100.0,0.0,596119,643327,L,R,Single,0
3.0,1.0,2019007488.0,201900100.0,0.0,571788,643327,L,R,Groundout,1
3.0,1.0,2019007489.0,201900100.0,0.0,519144,643327,R,R,Groundout,2
3.0,1.0,2019007490.0,201900100.0,0.0,643217,643327,L,R,Double,2
3.0,1.0,2019007491.0,201900100.0,0.0,605141,643327,R,R,Single,2
3.0,1.0,2019007492.0,201900100.0,0.0,519048,643327,L,R,Groundout,3
3.0,0.0,2019007493.0,201900100.0,1.0,643327,519144,R,R,Single,0
3.0,0.0,2019007494.0,201900100.0,1.0,502481,519144,L,R,Single,0
3.0,0.0,2019007495.0,201900100.0,1.0,500871,519144,L,R,Walk,0
3.0,0.0,2019007496.0,201900100.0,1.0,444482,519144,L,R,Grounded Into DP,2
3.0,0.0,2019007497.0,201900100.0,1.0,430945,519144,R,R,Walk,2
3.0,0.0,2019007498.0,201900100.0,1.0,572233,519144,R,R,Caught Stealing 2B,3
4.0,1.0,2019007499.0,201900100.0,1.0,502110,643327,R,R,Groundout,1
4.0,1.0,2019007500.0,201900100.0,1.0,593428,643327,R,R,Groundout,2
4.0,1.0,2019007501.0,201900100.0,1.0,646240,643327,L,R,Strikeout,3
4.0,0.0,2019007502.0,201900100.0,1.0,572233,519144,R,R,Groundout,1
4.0,0.0,2019007503.0,201900100.0,1.0,606466,519144,L,R,Home Run,1
4.0,0.0,2019007504.0,201900100.0,1.0,605113,519144,R,R,Double,1
4.0,0.0,2019007505.0,201900100.0,1.0,488671,519144,L,R,Walk,1
4.0,0.0,2019007506.0,201900100.0,1.0,643327,519144,R,R,Single,1
4.0,0.0,2019007507.0,201900100.0,1.0,502481,519144,L,R,Single,1
4.0,0.0,2019007508.0,201900100.0,1.0,500871,519144,L,R,Groundout,2
4.0,0.0,2019007509.0,201900100.0,1.0,444482,519144,L,R,Flyout,3
5.0,1.0,2019007510.0,201900100.0,5.0,596119,643327,L,R,Groundout,1
5.0,1.0,2019007511.0,201900100.0,5.0,571788,643327,L,R,Strikeout,2
5.0,1.0,2019007512.0,201900100.0,5.0,519144,643327,R,R,Groundout,3
5.0,0.0,2019007513.0,201900100.0,1.0,430945,519144,R,R,Home Run,0
5.0,0.0,2019007514.0,201900100.0,1.0,572233,519144,R,R,Strikeout,1
5.0,0.0,2019007515.0,201900100.0,1.0,606466,519144,L,R,Strikeout,2
5.0,0.0,2019007516.0,201900100.0,1.0,605113,519144,R,R,Single,2
5.0,0.0,2019007517.0,201900100.0,1.0,488671,519144,L,R,Double,2
5.0,0.0,2019007518.0,201900100.0,1.0,643327,598271,R,L,Strikeout,3
6.0,1.0,2019007519.0,201900100.0,7.0,643217,643327,L,R,Strikeout,1
6.0,1.0,2019007520.0,201900100.0,7.0,605141,643327,R,R,Walk,1
6.0,1.0,2019007521.0,201900100.0,7.0,519048,643327,L,R,Strikeout,2
6.0,1.0,2019007522.0,201900100.0,7.0,502110,643327,R,R,Walk,2
6.0,1.0,2019007523.0,201900100.0,7.0,593428,643327,R,R,Walk,2
6.0,1.0,2019007524.0,201900100.0,7.0,646240,605177,L,L,Groundout,3
6.0,0.0,2019007525.0,201900100.0,1.0,502481,598271,L,L,Single,0
6.0,0.0,2019007526.0,201900100.0,1.0,500871,598271,R,L,Single,0
6.0,0.0,2019007527.0,201900100.0,1.0,444482,598271,L,L,Strikeout,1
6.0,0.0,2019007528.0,201900100.0,1.0,430945,598271,R,L,Double,1
6.0,0.0,2019007529.0,201900100.0,1.0,572233,598271,R,L,Intent Walk,1
6.0,0.0,2019007530.0,201900100.0,1.0,606466,598271,R,L,Home Run,1
6.0,0.0,2019007531.0,201900100.0,1.0,605113,598271,R,L,Double,1
6.0,0.0,2019007532.0,201900100.0,1.0,488671,598271,L,L,Groundout,2
6.0,0.0,2019007533.0,201900100.0,1.0,545121,598271,R,L,Home Run,2
6.0,0.0,2019007534.0,201900100.0,1.0,502481,598271,L,L,Groundout,3
7.0,1.0,2019007535.0,201900100.0,14.0,596119,571863,L,R,Groundout,1
7.0,1.0,2019007536.0,201900100.0,14.0,571788,571863,L,R,Groundout,2
7.0,1.0,2019007537.0,201900100.0,14.0,598265,571863,L,R,Groundout,3
7.0,0.0,2019007538.0,201900100.0,1.0,500871,592804,L,R,Lineout,1
7.0,0.0,2019007539.0,201900100.0,1.0,444482,592804,L,R,Single,1
7.0,0.0,2019007540.0,201900100.0,1.0,430945,592804,R,R,Forceout,2
7.0,0.0,2019007541.0,201900100.0,1.0,572233,592804,R,R,Strikeout,3
8.0,1.0,2019007542.0,201900100.0,14.0,643217,571863,L,R,Single,0
8.0,1.0,2019007543.0,201900100.0,14.0,605141,571863,R,R,Home Run,0
8.0,1.0,2019007544.0,201900100.0,14.0,519048,571863,L,R,Groundout,1
8.0,1.0,2019007545.0,201900100.0,14.0,502110,571863,R,R,Groundout,2
8.0,1.0,2019007546.0,201900100.0,14.0,593428,571863,R,R,Single,2
8.0,1.0,2019007547.0,201900100.0,14.0,646240,571863,L,R,Single,2
8.0,1.0,2019007548.0,201900100.0,14.0,596119,571863,L,R,Double,2
8.0,1.0,2019007549.0,201900100.0,14.0,571788,571863,L,R,Groundout,3
8.0,0.0,2019007550.0,201900100.0,5.0,606466,456488,R,R,Groundout,1
8.0,0.0,2019007551.0,201900100.0,5.0,571863,456488,L,R,Flyout,2
8.0,0.0,2019007552.0,201900100.0,5.0,488671,456488,L,R,Home Run,2
8.0,0.0,2019007553.0,201900100.0,5.0,545121,456488,R,R,Flyout,3
9.0,1.0,2019007554.0,201900100.0,15.0,456488,571863,R,R,Single,0
9.0,1.0,2019007555.0,201900100.0,15.0,643217,571863,L,R,Forceout,1
9.0,1.0,2019007556.0,201900100.0,15.0,605141,571863,R,R,Double,1
9.0,1.0,2019007557.0,201900100.0,15.0,519048,571863,L,R,Home Run,1
9.0,1.0,2019007558.0,201900100.0,15.0,502110,661255,R,R,Single,1
9.0,1.0,2019007559.0,201900100.0,15.0,593428,661255,R,R,Grounded Into DP,3
1.0,1.0,2019007560.0,201900101.0,0.0,450314,605540,L,R,Single,0
1.0,1.0,2019007561.0,201900101.0,0.0,592178,605540,R,R,Strikeout,1
1.0,1.0,2019007562.0,201900101.0,0.0,519203,605540,L,R,Flyout,2
1.0,1.0,2019007563.0,201900101.0,0.0,595879,605540,R,R,Strikeout,3
1.0,0.0,2019007564.0,201900101.0,0.0,456715,500779,R,L,Single,0
1.0,0.0,2019007565.0,201900101.0,0.0,592885,500779,L,L,Double,0
1.0,0.0,2019007566.0,201900101.0,0.0,460075,500779,R,L,Single,0
1.0,0.0,2019007567.0,201900101.0,0.0,542583,500779,R,L,Catcher Interference,0
1.0,0.0,2019007568.0,201900101.0,0.0,519058,500779,L,L,Grounded Into DP,2
1.0,0.0,2019007569.0,201900101.0,0.0,541650,500779,R,L,Strikeout,3
2.0,1.0,2019007570.0,201900101.0,2.0,656941,605540,L,R,Groundout,1
2.0,1.0,2019007571.0,201900101.0,2.0,575929,605540,R,R,Walk,1
2.0,1.0,2019007572.0,201900101.0,2.0,518614,605540,L,R,Single,1
2.0,1.0,2019007573.0,201900101.0,2.0,518792,605540,L,R,Pop Out,2
2.0,1.0,2019007574.0,201900101.0,2.0,500779,605540,R,R,Strikeout,3
2.0,0.0,2019007575.0,201900101.0,0.0,518735,500779,R,L,Strikeout,1
2.0,0.0,2019007576.0,201900101.0,0.0,606115,500779,R,L,Single,1
2.0,0.0,2019007577.0,201900101.0,0.0,605540,500779,L,L,Walk,1
2.0,0.0,2019007578.0,201900101.0,0.0,456715,500779,R,L,Walk,1
2.0,0.0,2019007579.0,201900101.0,0.0,592885,500779,L,L,Forceout,2
2.0,0.0,2019007580.0,201900101.0,0.0,460075,500779,R,L,Home Run,2
2.0,0.0,2019007581.0,201900101.0,0.0,542583,500779,R,L,Flyout,3
3.0,1.0,2019007582.0,201900101.0,6.0,450314,605540,L,R,Groundout,1
3.0,1.0,2019007583.0,201900101.0,6.0,592178,605540,R,R,Strikeout,2
3.0,1.0,2019007584.0,201900101.0,6.0,519203,605540,L,R,Single,2
3.0,1.0,2019007585.0,201900101.0,6.0,595879,605540,R,R,Strikeout,3
3.0,0.0,2019007586.0,201900101.0,0.0,519058,500779,L,L,Strikeout,1
3.0,0.0,2019007587.0,201900101.0,0.0,541650,500779,R,L,Home Run,1
3.0,0.0,2019007588.0,201900101.0,0.0,518735,500779,R,L,Home Run,1
3.0,0.0,2019007589.0,201900101.0,0.0,606115,500779,R,L,Walk,1
3.0,0.0,2019007590.0,201900101.0,0.0,605540,500779,L,L,Single,1
3.0,0.0,2019007591.0,201900101.0,0.0,456715,500779,R,L,Grounded Into DP,3
4.0,1.0,2019007592.0,201900101.0,8.0,656941,605540,L,R,Single,0
4.0,1.0,2019007593.0,201900101.0,8.0,575929,605540,R,R,Hit By Pitch,0
4.0,1.0,2019007594.0,201900101.0,8.0,518614,605540,L,R,Home Run,0
4.0,1.0,2019007595.0,201900101.0,8.0,518792,605540,L,R,Walk,0
4.0,1.0,2019007596.0,201900101.0,8.0,657145,605540,R,R,Strikeout,1
4.0,1.0,2019007597.0,201900101.0,8.0,450314,605540,L,R,Strikeout,2
4.0,1.0,2019007598.0,201900101.0,8.0,592178,605540,R,R,Double,2
4.0,1.0,2019007599.0,201900101.0,8.0,519203,605540,L,R,Strikeout,3
4.0,0.0,2019007600.0,201900101.0,4.0,592885,542960,L,R,Groundout,1
4.0,0.0,2019007601.0,201900101.0,4.0,460075,542960,R,R,Lineout,2
4.0,0.0,2019007602.0,201900101.0,4.0,542583,542960,R,R,Walk,2
4.0,0.0,2019007603.0,201900101.0,4.0,519058,542960,L,R,Groundout,3
5.0,1.0,2019007604.0,201900101.0,8.0,595879,502624,R,R,Strikeout,1
5.0,1.0,2019007605.0,201900101.0,8.0,656941,502624,L,R,Pop Out,2
5.0,1.0,2019007606.0,201900101.0,8.0,575929,502624,R,R,Home Run,2
5.0,1.0,2019007607.0,201900101.0,8.0,518614,502624,L,R,Strikeout,3
5.0,0.0,2019007608.0,201900101.0,5.0,541650,542960,R,R,Strikeout,1
5.0,0.0,2019007609.0,201900101.0,5.0,518735,542960,L,R,Single,1
5.0,0.0,2019007610.0,201900101.0,5.0,606115,605218,R,R,Home Run,1
5.0,0.0,2019007611.0,201900101.0,5.0,502624,605218,R,R,Strikeout,2
5.0,0.0,2019007612.0,201900101.0,5.0,456715,605218,R,R,Lineout,3
6.0,1.0,2019007613.0,201900101.0,10.0,518792,502624,L,R,Strikeout,1
6.0,1.0,2019007614.0,201900101.0,10.0,452657,502624,L,R,Strikeout,2
6.0,1.0,2019007615.0,201900101.0,10.0,450314,502624,L,R,Groundout,3
6.0,0.0,2019007616.0,201900101.0,5.0,592885,518553,L,R,Single,0
6.0,0.0,2019007617.0,201900101.0,5.0,460075,518553,R,R,Groundout,1
6.0,0.0,2019007618.0,201900101.0,5.0,542583,518553,R,R,Walk,1
6.0,0.0,2019007619.0,201900101.0,5.0,519058,518553,L,R,Grounded Into DP,3
7.0,1.0,2019007620.0,201900101.0,10.0,592178,502624,R,R,Groundout,1
7.0,1.0,2019007621.0,201900101.0,10.0,519203,502624,L,R,Groundout,2
7.0,1.0,2019007622.0,201900101.0,10.0,595879,502624,R,R,Strikeout,3
7.0,0.0,2019007623.0,201900101.0,5.0,541650,445213,R,R,Single,0
7.0,0.0,2019007624.0,201900101.0,5.0,518735,445213,L,R,Strikeout,1
7.0,0.0,2019007625.0,201900101.0,5.0,606115,445213,R,R,Single,1
7.0,0.0,2019007626.0,201900101.0,5.0,519346,445213,L,R,Home Run,1
7.0,0.0,2019007627.0,201900101.0,5.0,456715,445213,R,R,Double,1
7.0,0.0,2019007628.0,201900101.0,5.0,592885,445213,L,R,Lineout,2
7.0,0.0,2019007629.0,201900101.0,5.0,460075,445213,R,R,Strikeout,3
8.0,1.0,2019007630.0,201900101.0,13.0,656941,458006,L,R,Strikeout,1
8.0,1.0,2019007631.0,201900101.0,13.0,605170,458006,L,R,Groundout,2
8.0,1.0,2019007632.0,201900101.0,13.0,518614,458006,L,R,Single,2
8.0,1.0,2019007633.0,201900101.0,13.0,518792,458006,L,R,Home Run,2
8.0,1.0,2019007634.0,201900101.0,13.0,623520,458006,R,R,Single,2
8.0,1.0,2019007635.0,201900101.0,13.0,450314,458006,L,R,Groundout,3
8.0,0.0,2019007636.0,201900101.0,7.0,542583,467008,R,R,Groundout,1
8.0,0.0,2019007637.0,201900101.0,7.0,519058,467008,L,R,Groundout,2
8.0,0.0,2019007638.0,201900101.0,7.0,541650,467008,R,R,Strikeout,3
9.0,1.0,2019007639.0,201900101.0,13.0,592178,592865,R,R,Single,0
9.0,1.0,2019007640.0,201900101.0,13.0,519203,592865,L,R,Hit By Pitch,0
9.0,1.0,2019007641.0,201900101.0,13.0,546991,592865,R,R,Single,0
9.0,1.0,2019007642.0,201900101.0,13.0,656941,592865,L,R,Groundout,1
9.0,1.0,2019007643.0,201900101.0,13.0,605170,592865,L,R,Groundout,2
9.0,1.0,2019007644.0,201900101.0,13.0,518614,592222,L,L,Groundout,3
1.0,1.0,2019007645.0,201900102.0,0.0,608385,605397,L,R,Strikeout,1
